CustID,Age,MembersInFamily,Occupation,Area,TenureInMonths,AvgSTDCalls,AvgLocalCalls,AvgDataUsage,BillPaymentMode,AvgAmount,Churned
ID13373,38,4,3,Area1,12,28,22,1613,1,1106,0
ID13374,29,6,1,Area2,14,18,12,925,1,733,0
ID13375,26,3,1,Area1,15,17,17,6941,2,1175,1
ID13376,32,3,2,Area1,15,10,9,619,2,946,0
ID13377,30,3,3,Area1,14,17,17,2076,2,1129,1
ID13378,34,3,2,Area1,13,36,25,1095,2,1153,0
ID13379,36,3,3,Area1,16,25,18,1509,2,988,0
ID13380,29,2,1,Area1,13,8,8,758,2,1049,1
ID13381,34,4,2,Area1,9,18,15,283,1,1459,1
ID13382,37,3,3,Area1,14,15,13,1161,2,1299,0
ID13383,37,2,3,Area1,11,11,11,1748,2,621,0
ID13384,29,3,1,Area1,16,12,10,1219,2,1226,0
ID13385,30,3,2,Area1,13,15,14,2576,2,426,1
ID13386,35,3,1,Area1,13,11,11,1062,2,1456,0
ID13387,27,3,2,Area1,12,10,10,458,2,964,0
ID13388,36,2,3,Area1,13,22,22,196,2,431,0
ID13389,25,5,2,Area1,10,10,10,3667,2,381,0
ID13390,40,3,3,Area1,11,6,7,228,2,1251,0
ID13391,36,2,2,Area1,14,4,4,323,2,1280,0
ID13392,32,2,2,Area1,13,15,15,502,2,913,0
ID13393,33,3,1,Area1,14,6,5,423,2,343,0
ID13394,33,2,3,Area1,12,15,14,369,1,1472,1
ID13395,29,3,1,Area1,15,12,11,1875,2,791,0
ID13396,31,4,3,Area1,7,20,15,2221,1,1285,1
ID13397,38,3,1,Area1,16,13,13,1180,2,585,0
ID13398,29,4,2,Area1,13,23,18,637,2,1107,0
ID13399,30,3,2,Area2,12,12,12,1375,2,1181,0
ID13400,25,3,1,Area1,9,7,7,2425,2,394,1
ID13401,25,4,1,Area1,13,8,8,545,2,1465,0
ID13402,39,5,2,Area1,14,29,29,1315,2,737,0
ID13403,26,5,1,Area1,16,33,32,4289,2,877,0
ID13404,29,3,3,Area1,15,45,46,8114,2,471,1
ID13405,39,2,1,Area1,7,21,19,795,1,627,0
ID13406,34,3,3,Area1,14,35,31,2131,2,465,0
ID13407,32,2,1,Area1,15,16,16,2266,2,1377,1
ID13408,29,3,1,Area1,15,31,31,6453,2,778,1
ID13409,39,4,3,Area1,8,20,10,434,1,1317,0
ID13410,27,6,3,Area1,13,21,17,1703,2,649,0
ID13411,25,4,3,Area1,15,13,13,1023,2,1199,0
ID13412,34,2,2,Area1,13,16,16,380,2,374,0
ID13413,30,3,1,Area1,14,41,37,3724,2,975,1
ID13414,36,3,3,Area1,13,16,16,1700,2,1066,0
ID13415,32,2,1,Area1,13,9,9,402,2,902,0
ID13416,26,2,2,Area1,15,14,12,1027,1,1347,1
ID13417,27,4,1,Area1,11,11,10,1850,2,699,0
ID13418,32,3,1,Area1,13,22,17,2725,2,427,0
ID13419,38,3,1,Area1,11,13,13,867,2,551,0
ID13420,34,3,3,Area1,8,10,9,946,1,1251,1
ID13421,25,3,3,Area1,13,27,15,2161,2,767,0
ID13422,31,3,2,Area1,15,11,11,1656,2,661,0
ID13423,35,3,3,Area1,15,23,23,4010,2,539,0
ID13424,30,3,2,Area1,13,16,15,225,2,963,0
ID13425,38,4,3,Area2,14,27,27,3558,2,1074,0
ID13426,31,3,3,Area1,16,21,17,2652,1,1409,1
ID13427,31,3,1,Area1,13,20,13,1161,1,859,0
ID13428,29,5,2,Area1,9,10,10,1600,2,338,0
ID13429,25,3,3,Area1,13,7,7,36,2,968,0
ID13430,39,3,2,Area1,8,14,14,277,2,698,0
ID13431,26,4,2,Area1,9,3,4,907,2,431,1
ID13432,38,3,1,Area1,9,22,22,281,2,582,0
ID13433,30,3,3,Area1,14,7,7,442,2,495,0
ID13434,26,2,2,Area1,15,28,25,865,2,801,0
ID13435,36,4,2,Area1,8,15,15,962,2,493,0
ID13436,35,4,2,Area1,12,13,13,0,2,944,0
ID13437,25,4,1,Area1,11,7,7,345,2,522,0
ID13438,31,3,2,Area1,5,16,16,907,2,819,0
ID13439,33,4,3,Area1,16,11,11,1422,2,1147,0
ID13440,25,5,1,Area1,15,25,20,2275,1,446,0
ID13441,34,4,3,Area1,9,18,17,2072,2,648,1
ID13442,35,3,3,Area1,13,34,19,1238,1,1029,0
ID13443,34,2,2,Area1,16,18,11,240,2,875,0
ID13444,27,3,3,Area1,7,4,6,214,2,531,1
ID13445,38,2,1,Area1,10,14,14,314,2,842,0
ID13446,38,3,1,Area1,9,10,10,1179,2,1363,0
ID13447,39,3,2,Area1,15,10,10,2387,2,663,0
ID13448,25,3,1,Area1,14,17,15,1798,2,359,0
ID13449,32,2,1,Area1,13,25,19,96,2,610,0
ID13450,32,2,2,Area1,5,23,20,183,2,783,0
ID13451,38,4,3,Area1,14,24,19,1800,1,881,0
ID13452,32,3,2,Area1,13,9,9,2602,2,480,0
ID13453,36,3,1,Area1,8,20,15,323,1,1260,0
ID13454,33,2,3,Area1,14,22,19,430,2,466,0
ID13455,29,3,3,Area1,9,7,7,1665,2,1269,1
ID13456,35,3,3,Area1,16,12,12,1675,2,805,0
ID13457,25,2,1,Area1,14,22,17,291,1,359,0
ID13458,28,3,3,Area1,10,8,8,37,2,1170,1
ID13459,36,2,3,Area1,17,20,19,1631,2,1493,0
ID13460,32,2,3,Area1,10,22,13,981,2,1219,1
ID13461,39,2,2,Area1,11,12,9,705,2,1078,1
ID13462,26,3,2,Area1,13,8,8,256,2,889,0
ID13463,40,4,1,Area1,14,10,12,120,2,407,0
ID13464,27,4,3,Area1,16,16,11,2142,2,1099,1
ID13465,27,2,2,Area1,13,10,6,281,2,1370,1
ID13466,31,3,3,Area1,17,11,11,499,2,820,0
ID13467,31,2,3,Area1,11,11,11,0,2,971,0
ID13468,25,3,3,Area1,15,15,15,4358,2,813,0
ID13469,36,3,1,Area1,10,17,17,39,2,738,0
ID13470,40,4,2,Area1,8,9,9,945,2,656,0
ID13471,39,5,3,Area1,6,7,7,600,2,944,0
ID13472,26,6,3,Area1,13,11,11,384,2,1056,0
ID13473,36,3,2,Area1,15,14,14,1830,2,778,0
ID13474,25,4,3,Area1,13,8,7,3800,2,1267,1
ID13475,32,3,1,Area1,15,20,20,1921,2,840,0
ID13476,30,2,3,Area1,11,13,13,155,2,951,1
ID13477,33,3,1,Area1,13,15,11,680,2,365,0
ID13478,40,2,2,Area1,12,11,11,188,1,607,0
ID13479,32,2,3,Area1,12,13,13,1494,2,1185,0
ID13480,33,4,3,Area1,5,16,15,913,1,896,0
ID13481,40,3,2,Area1,14,14,17,1012,2,466,0
ID13482,35,2,2,Area1,13,22,20,949,1,796,0
ID13483,29,2,2,Area1,13,15,14,4093,1,420,1
ID13484,37,4,1,Area1,13,12,9,1033,2,1094,0
ID13485,39,3,3,Area1,13,14,10,992,1,1016,0
ID13486,40,4,3,Area1,13,10,10,1187,2,1112,0
ID13487,30,4,2,Area1,15,17,17,1473,2,781,0
ID13488,35,4,2,Area1,12,10,10,671,2,1359,0
ID13489,31,2,1,Area1,15,23,20,241,2,1339,0
ID13490,37,3,2,Area1,13,11,11,15,2,431,0
ID13491,40,3,2,Area1,5,8,8,88,2,985,0
ID13492,27,4,1,Area1,14,17,18,369,2,1130,1
ID13493,39,3,1,Area1,6,19,19,1036,2,686,0
ID13494,38,2,3,Area1,14,9,9,1319,2,321,0
ID13495,25,3,1,Area1,13,14,9,371,1,1346,1
ID13496,25,2,3,Area1,13,7,7,1211,2,1260,1
ID13497,32,2,2,Area1,15,25,21,472,2,497,0
ID13498,38,3,2,Area1,14,18,13,3197,1,1022,0
ID13499,33,4,3,Area1,13,12,9,856,2,805,0
ID13500,36,2,1,Area1,12,10,10,30,2,437,0
ID13501,33,4,2,Area1,16,21,20,3676,1,368,0
ID13502,38,4,2,Area1,13,19,18,1085,2,1045,0
ID13503,30,2,2,Area1,6,14,10,674,2,1107,1
ID13504,38,7,2,Area1,13,16,16,601,2,744,0
ID13505,40,3,3,Area1,15,20,19,3717,2,979,0
ID13506,40,2,3,Area1,14,19,19,0,2,1487,1
ID13507,29,3,2,Area1,10,19,13,737,1,1273,0
ID13508,37,4,3,Area1,13,11,11,2520,2,464,0
ID13509,28,4,1,Area1,10,20,20,4671,2,600,1
ID13510,27,3,1,Area1,7,15,7,828,1,363,0
ID13511,27,3,1,Area1,16,8,8,782,1,471,0
ID13512,38,2,2,Area1,7,15,9,730,2,409,0
ID13513,38,6,3,Area1,13,15,15,2043,2,755,0
ID13514,33,3,3,Area1,16,24,18,1610,2,696,0
ID13515,34,2,3,Area1,5,12,12,1630,1,1398,1
ID13516,36,3,3,Area1,13,11,10,544,2,485,0
ID13517,36,3,1,Area1,16,25,23,4500,2,1404,1
ID13518,36,4,1,Area1,15,24,13,1676,1,1078,0
ID13519,34,3,2,Area1,16,24,16,788,2,1423,0
ID13520,29,4,1,Area1,15,14,14,3099,2,361,1
ID13521,35,2,2,Area1,12,14,14,2124,2,352,0
ID13522,37,3,3,Area1,13,7,6,536,2,753,0
ID13523,26,3,3,Area2,15,20,19,8726,2,677,0
ID13524,29,4,3,Area1,7,18,17,919,1,1427,1
ID13525,28,2,2,Area1,14,14,12,1320,2,1325,1
ID13526,35,3,3,Area1,14,37,24,998,1,499,0
ID13527,33,2,1,Area1,12,13,10,140,2,422,0
ID13528,39,5,3,Area1,14,14,14,15,2,835,0
ID13529,29,2,1,Area1,11,10,10,368,2,932,1
ID13530,32,2,3,Area1,6,9,9,1227,2,724,0
ID13531,33,5,2,Area1,8,12,12,389,2,931,0
ID13532,32,6,3,Area1,12,16,14,276,1,993,0
ID13533,26,3,2,Area1,14,16,14,678,2,1013,0
ID13534,35,2,1,Area1,16,10,10,1698,2,1330,1
ID13535,29,3,2,Area1,16,21,18,1432,2,1440,0
ID13536,38,2,2,Area1,15,29,28,2082,2,1132,1
ID13537,27,3,2,Area1,12,13,11,789,1,1232,1
ID13538,36,3,3,Area1,15,23,18,1212,1,305,0
ID13539,29,9,2,Area1,14,40,45,2916,2,1424,1
ID13540,32,3,1,Area1,11,13,13,430,2,599,0
ID13541,26,3,3,Area1,14,18,14,2877,1,1276,1
ID13542,38,3,2,Area1,4,10,9,633,1,1207,0
ID13543,40,2,2,Area1,13,12,10,369,2,765,0
ID13544,40,4,3,Area1,16,25,22,4201,2,1018,1
ID13545,27,3,1,Area1,16,18,18,2488,2,667,0
ID13546,37,4,3,Area1,15,10,9,656,1,782,0
ID13547,39,3,3,Area1,13,21,19,3273,1,660,0
ID13548,25,3,2,Area1,14,22,14,1145,2,1191,1
ID13549,35,3,1,Area1,15,19,11,571,2,439,0
ID13550,32,2,3,Area1,14,14,11,188,2,1410,1
ID13551,38,3,2,Area1,12,10,10,757,2,815,0
ID13552,34,3,1,Area2,14,16,16,849,2,1425,0
ID13553,40,3,1,Area1,14,9,9,668,2,791,0
ID13554,27,4,2,Area1,15,13,13,793,1,320,0
ID13555,40,3,3,Area1,15,34,27,1072,1,931,0
ID13556,33,3,3,Area1,12,19,19,3422,2,1473,0
ID13557,29,2,2,Area1,12,10,8,948,2,716,1
ID13558,26,2,1,Area1,10,14,11,314,2,679,1
ID13559,36,2,1,Area1,16,14,14,100,1,620,0
ID13560,32,3,2,Area1,15,11,10,1236,2,386,0
ID13561,33,3,3,Area1,15,19,14,851,1,749,0
ID13562,28,4,3,Area1,13,22,20,713,1,1214,0
ID13563,39,2,2,Area1,16,31,25,1066,2,901,0
ID13564,26,3,1,Area1,15,11,11,2459,1,792,1
ID13565,30,3,2,Area1,17,5,5,602,2,1164,1
ID13566,28,4,2,Area1,16,24,20,1742,2,627,0
ID13567,26,5,3,Area1,13,28,18,4240,1,361,1
ID13568,38,4,3,Area1,14,20,20,1757,2,360,0
ID13569,33,4,2,Area1,12,13,13,263,2,644,0
ID13570,36,5,1,Area1,11,12,12,856,2,1262,0
ID13571,25,3,2,Area1,14,12,11,4080,2,1262,1
ID13572,31,6,2,Area1,11,27,14,1174,2,661,0
ID13573,29,4,2,Area1,13,19,17,1520,2,1318,1
ID13574,38,2,2,Area1,14,16,15,796,2,401,0
ID13575,37,3,1,Area1,14,20,16,2674,1,1283,1
ID13576,33,3,2,Area1,8,21,14,439,2,1121,0
ID13577,40,4,2,Area1,14,9,9,1958,2,645,0
ID13578,30,3,1,Area1,8,21,18,1881,2,428,0
ID13579,26,2,2,Area1,14,23,17,1130,1,1079,1
ID13580,36,3,3,Area1,17,10,12,2837,1,564,0
ID13581,33,2,3,Area1,6,11,10,648,2,1084,1
ID13582,27,3,3,Area1,13,17,13,1587,2,1313,0
ID13583,26,3,1,Area1,15,24,24,2222,2,305,1
ID13584,39,3,2,Area1,15,16,15,2660,1,777,0
ID13585,30,3,1,Area1,10,20,18,381,1,531,0
ID13586,37,3,2,Area1,16,9,8,1331,2,1445,0
ID13587,29,2,3,Area1,8,10,10,778,2,1346,1
ID13588,25,2,3,Area1,6,9,9,88,2,1309,1
ID13589,30,3,3,Area1,16,17,16,1344,2,395,0
ID13590,38,3,1,Area1,8,15,15,1271,2,1108,1
ID13591,33,3,1,Area1,15,9,9,874,2,935,0
ID13592,36,3,3,Area1,13,29,21,3089,2,1017,0
ID13593,31,3,1,Area1,16,14,14,153,2,990,0
ID13594,25,3,3,Area1,10,12,11,1462,1,1314,0
ID13595,32,4,1,Area1,15,17,17,1325,2,698,0
ID13596,26,3,1,Area1,9,33,29,381,2,569,1
ID13597,32,3,3,Area1,10,13,13,3440,2,1358,0
ID13598,28,3,2,Area1,11,12,12,777,2,630,0
ID13599,39,3,1,Area1,15,12,12,2635,1,524,0
ID13600,36,2,3,Area1,16,25,25,2456,2,474,1
ID13601,33,4,2,Area1,11,10,9,1051,1,791,0
ID13602,39,4,1,Area1,13,27,14,291,1,1359,0
ID13603,34,2,2,Area1,8,8,8,1208,2,1394,1
ID13604,34,2,3,Area1,13,11,11,155,2,682,0
ID13605,33,3,2,Area1,12,9,9,399,1,1349,0
ID13606,28,3,2,Area1,13,8,8,838,2,1420,0
ID13607,32,3,1,Area1,5,7,7,125,2,427,0
ID13608,39,4,3,Area1,15,37,37,6743,2,1033,1
ID13609,31,3,3,Area1,16,28,21,1903,1,670,0
ID13610,36,3,1,Area1,6,9,9,195,1,719,0
ID13611,32,4,2,Area1,15,18,13,1649,2,1084,0
ID13612,27,2,1,Area1,10,19,18,3367,1,1125,1
ID13613,33,3,1,Area1,9,13,12,4837,2,895,0
ID13614,32,2,1,Area1,13,12,12,133,2,319,0
ID13615,26,3,1,Area1,16,21,17,1440,2,829,0
ID13616,39,4,2,Area1,14,21,16,1802,2,986,0
ID13617,32,2,1,Area1,16,22,18,2518,2,704,1
ID13618,30,4,3,Area1,13,21,21,2595,2,1435,1
ID13619,38,3,1,Area1,14,8,8,429,2,1127,0
ID13620,28,3,1,Area1,10,8,8,71,2,1440,1
ID13621,34,2,1,Area1,9,13,13,3597,2,1075,1
ID13622,38,3,3,Area1,15,16,15,5698,2,949,0
ID13623,29,3,2,Area1,10,18,15,734,2,1377,0
ID13624,26,4,1,Area1,15,24,20,680,2,1038,0
ID13625,25,2,2,Area1,12,14,13,1353,2,1099,1
ID13626,29,4,3,Area1,15,26,25,4457,2,1404,1
ID13627,31,4,1,Area1,13,17,13,212,1,962,0
ID13628,36,4,3,Area1,16,21,17,1497,2,1181,0
ID13629,30,3,1,Area1,14,14,14,5509,2,1473,1
ID13630,35,3,2,Area1,15,20,20,1289,2,793,0
ID13631,26,3,2,Area1,8,34,20,1412,2,391,1
ID13632,40,4,1,Area1,7,11,9,133,2,1304,0
ID13633,28,3,2,Area1,13,10,9,499,1,1076,1
ID13634,36,3,3,Area1,12,3,3,0,1,1442,0
ID13635,35,4,3,Area1,14,20,20,481,2,370,0
ID13636,27,3,1,Area1,13,12,12,1760,2,582,0
ID13637,34,4,3,Area1,7,12,11,256,2,311,0
ID13638,27,3,3,Area1,13,15,15,904,2,866,0
ID13639,31,2,1,Area1,15,7,7,536,2,719,0
ID13640,39,5,3,Area1,11,12,12,767,2,852,0
ID13641,35,5,2,Area1,13,11,10,299,2,877,0
ID13642,31,3,2,Area1,16,12,12,611,2,992,0
ID13643,35,7,2,Area1,16,14,14,2952,2,1226,0
ID13644,25,2,2,Area1,16,11,11,1588,2,1011,1
ID13645,39,2,3,Area1,11,11,11,1584,2,521,0
ID13646,29,2,2,Area1,16,21,21,1440,2,570,0
ID13647,25,5,2,Area1,15,16,16,2184,2,753,0
ID13648,33,2,3,Area1,12,11,9,321,1,674,0
ID13649,32,3,3,Area1,13,13,10,346,1,918,0
ID13650,27,3,2,Area1,14,8,8,1696,2,1432,0
ID13651,26,3,3,Area1,8,23,23,2818,2,666,1
ID13652,33,3,1,Area1,14,19,18,3782,1,432,0
ID13653,34,3,2,Area1,13,19,18,1187,2,802,0
ID13654,27,4,1,Area1,7,7,7,211,2,1336,1
ID13655,25,3,3,Area1,13,4,4,1278,2,818,0
ID13656,26,3,3,Area1,13,18,18,4,2,1336,1
ID13657,25,4,3,Area1,10,14,14,1812,1,1112,0
ID13658,32,5,2,Area1,14,15,10,3310,1,822,0
ID13659,28,4,2,Area1,11,12,12,218,2,1374,0
ID13660,25,4,3,Area1,14,10,10,1358,2,1345,1
ID13661,39,3,2,Area1,16,39,27,4027,2,391,0
ID13662,36,3,1,Area1,15,32,32,2152,2,761,0
ID13663,31,4,1,Area1,13,15,12,4927,2,510,0
ID13664,39,3,2,Area1,8,9,9,1706,2,1460,1
ID13665,25,3,1,Area1,16,20,15,1620,2,792,0
ID13666,35,4,2,Area1,15,17,13,2234,2,1044,1
ID13667,31,2,1,Area1,13,21,20,2664,2,502,1
ID13668,29,3,3,Area1,10,18,14,201,2,650,0
ID13669,25,4,3,Area1,8,8,8,2052,2,809,1
ID13670,28,6,2,Area1,7,13,13,339,2,908,1
ID13671,36,5,2,Area1,15,13,13,6612,2,965,0
ID13672,27,2,1,Area1,13,17,16,149,1,796,0
ID13673,26,4,2,Area1,4,14,14,1294,1,418,0
ID13674,35,6,3,Area1,15,15,15,1123,2,554,0
ID13675,32,4,3,Area1,13,14,13,940,2,1391,0
ID13676,26,2,2,Area1,15,12,12,1129,2,565,1
ID13677,26,4,1,Area1,16,6,7,4474,2,1191,1
ID13678,25,5,2,Area1,9,16,13,1244,2,1153,1
ID13679,34,2,2,Area1,5,10,10,102,2,902,0
ID13680,40,3,3,Area1,13,16,16,100,2,1220,0
ID13681,32,3,3,Area1,16,11,11,258,2,414,0
ID13682,37,3,2,Area1,14,17,14,321,2,1396,0
ID13683,35,3,3,Area1,8,12,68,106,2,1369,0
ID13684,33,3,1,Area1,11,11,11,718,2,1192,0
ID13685,27,2,3,Area1,12,11,11,106,2,1242,1
ID13686,32,3,1,Area1,8,9,8,5129,1,1439,1
ID13687,29,3,1,Area1,14,11,11,3797,2,425,1
ID13688,40,2,3,Area1,16,34,34,1724,2,1187,1
ID13689,33,3,1,Area1,12,6,6,5,2,1290,0
ID13690,27,3,2,Area1,7,22,22,7464,2,773,1
ID13691,38,2,2,Area1,6,8,8,547,2,695,0
ID13692,37,2,3,Area1,5,11,11,608,2,897,0
ID13693,27,4,3,Area1,16,12,9,1043,1,1429,1
ID13694,32,2,3,Area1,11,17,17,1333,2,1160,0
ID13695,32,3,2,Area1,13,14,14,488,2,1456,0
ID13696,28,6,3,Area1,9,24,17,99,1,1122,1
ID13697,25,2,1,Area1,10,20,15,1083,2,729,0
ID13698,32,4,1,Area2,12,19,11,1054,2,1020,0
ID13699,25,4,1,Area1,11,19,15,1155,1,1299,1
ID13700,35,3,3,Area2,13,22,16,833,2,840,0
ID13701,25,3,3,Area1,14,81,47,1294,2,610,0
ID13702,28,3,1,Area1,15,11,11,2332,2,577,1
ID13703,39,5,1,Area1,16,14,14,395,2,429,0
ID13704,31,3,3,Area1,6,12,10,196,2,1032,1
ID13705,32,5,2,Area1,16,10,10,1652,2,466,0
ID13706,25,3,1,Area1,10,24,23,268,2,805,0
ID13707,40,3,3,Area1,13,11,11,2831,2,1259,1
ID13708,27,3,3,Area1,13,13,13,726,2,461,0
ID13709,27,5,1,Area1,15,40,33,3896,1,578,1
ID13710,33,4,1,Area1,16,18,12,2919,1,1180,0
ID13711,27,2,2,Area1,13,8,8,1114,1,1035,1
ID13712,26,3,2,Area1,10,14,14,3315,2,392,0
ID13713,27,4,1,Area1,15,25,25,1069,2,1291,1
ID13714,29,5,2,Area1,13,12,12,64,2,1056,1
ID13715,39,3,3,Area1,15,29,19,2168,2,884,0
ID13716,36,3,3,Area1,14,15,13,1678,1,379,0
ID13717,39,2,3,Area1,12,9,9,27,1,1427,1
ID13718,25,3,2,Area1,16,21,15,1301,2,1128,0
ID13719,29,3,3,Area1,17,15,14,1284,1,1428,0
ID13720,37,3,3,Area1,15,11,11,2603,2,1054,1
ID13721,33,3,3,Area1,13,22,19,444,2,1454,0
ID13722,39,2,1,Area1,16,11,11,177,2,659,0
ID13723,38,3,2,Area1,13,15,13,324,2,696,0
ID13724,35,3,1,Area1,10,10,10,485,2,772,0
ID13725,36,4,1,Area1,9,32,21,2166,1,567,0
ID13726,37,3,1,Area1,6,9,9,0,2,430,0
ID13727,30,2,2,Area1,15,12,12,449,2,599,0
ID13728,29,2,2,Area1,9,10,10,293,2,812,1
ID13729,28,2,2,Area1,13,25,24,11609,2,836,1
ID13730,31,3,2,Area1,13,21,14,3080,2,1418,1
ID13731,25,3,1,Area1,13,16,11,9,1,1162,0
ID13732,37,4,2,Area1,7,9,9,1822,1,1005,1
ID13733,25,4,3,Area1,5,9,9,972,2,1467,1
ID13734,34,3,3,Area1,5,13,13,143,2,633,0
ID13735,36,3,3,Area1,8,21,21,6995,1,992,0
ID13736,36,3,2,Area1,6,13,13,238,2,761,0
ID13737,35,5,1,Area1,16,11,11,729,2,887,0
ID13738,28,2,3,Area1,12,14,13,319,1,1450,1
ID13739,31,2,1,Area1,15,26,26,1810,2,715,0
ID13740,32,3,2,Area1,5,12,12,980,2,613,0
ID13741,30,2,2,Area1,13,32,29,3067,2,629,1
ID13742,25,3,2,Area1,11,15,11,7022,2,486,0
ID13743,25,4,3,Area1,14,16,15,996,2,1235,1
ID13744,27,3,2,Area1,8,15,12,572,2,1192,1
ID13745,30,3,3,Area1,15,18,14,1380,2,722,0
ID13746,30,2,3,Area1,15,14,14,1130,2,1060,1
ID13747,27,3,1,Area1,9,12,12,201,2,436,1
ID13748,35,3,3,Area1,14,11,11,410,2,1279,0
ID13749,39,3,2,Area1,17,12,12,2763,2,658,0
ID13750,33,3,1,Area1,11,12,12,1523,2,1182,0
ID13751,28,2,3,Area1,12,44,32,582,2,351,1
ID13752,38,3,3,Area1,13,18,18,217,2,586,0
ID13753,29,2,1,Area1,6,11,11,178,2,716,1
ID13754,37,4,3,Area1,14,7,7,1784,2,843,0
ID13755,40,3,2,Area1,8,8,8,481,2,793,0
ID13756,39,5,1,Area1,11,13,13,665,2,687,0
ID13757,29,4,2,Area1,13,33,19,3121,1,1466,1
ID13758,26,2,3,Area1,15,12,12,936,2,1257,1
ID13759,27,3,1,Area1,10,10,10,155,2,329,0
ID13760,32,3,3,Area2,12,11,11,404,2,1311,0
ID13761,27,3,2,Area1,8,7,7,913,2,861,0
ID13762,29,4,2,Area1,16,15,15,44,2,1108,0
ID13763,30,2,1,Area1,7,8,8,443,2,442,1
ID13764,34,3,1,Area1,11,9,9,535,2,1360,0
ID13765,34,3,3,Area1,5,14,13,91,1,1335,1
ID13766,36,6,1,Area1,15,14,14,1438,2,877,0
ID13767,36,3,2,Area1,10,10,10,1545,2,1344,0
ID13768,28,3,3,Area1,9,17,11,54,2,1040,1
ID13769,38,2,2,Area1,15,14,14,123,2,874,0
ID13770,26,2,1,Area1,16,15,12,821,2,533,1
ID13771,38,3,3,Area1,17,8,8,279,2,1237,0
ID13772,37,3,1,Area1,14,13,13,1009,2,1001,0
ID13773,29,2,1,Area1,11,12,8,224,2,1480,1
ID13774,37,2,1,Area1,16,20,20,1767,2,778,0
ID13775,25,3,3,Area1,16,6,6,1676,2,832,0
ID13776,35,4,3,Area1,13,7,7,541,2,331,0
ID13777,28,3,2,Area1,16,25,16,175,2,1033,0
ID13778,40,4,3,Area1,7,9,9,399,2,581,0
ID13779,28,4,3,Area1,16,12,11,167,1,1372,0
ID13780,37,4,2,Area1,13,7,7,575,2,1057,0
ID13781,39,2,2,Area1,8,9,9,718,2,512,1
ID13782,38,2,2,Area1,7,10,10,241,2,545,0
ID13783,27,5,1,Area1,15,16,16,3207,2,1048,1
ID13784,29,3,3,Area1,8,13,12,1421,2,1273,1
ID13785,33,2,1,Area1,13,5,5,87,2,673,0
ID13786,30,2,1,Area1,13,22,22,1736,1,579,1
ID13787,30,3,2,Area1,14,16,14,1224,1,1442,0
ID13788,35,2,1,Area1,14,22,22,1824,2,791,0
ID13789,27,3,2,Area1,12,12,12,794,2,1114,0
ID13790,29,2,2,Area1,12,14,14,1960,2,1091,1
ID13791,26,3,3,Area1,12,10,9,981,2,443,0
ID13792,26,6,1,Area1,9,11,11,2308,2,722,1
ID13793,32,3,3,Area1,5,9,9,4314,2,1063,1
ID13794,37,4,1,Area1,14,12,12,396,2,546,0
ID13795,40,4,3,Area1,16,21,20,7370,2,1232,0
ID13796,28,3,3,Area1,12,16,12,3528,2,1314,1
ID13797,28,4,3,Area1,16,12,11,554,2,323,0
ID13798,36,3,2,Area1,12,18,13,792,2,735,0
ID13799,36,2,2,Area1,12,8,8,15,2,471,0
ID13800,27,3,2,Area1,8,15,15,1671,2,745,1
ID13801,31,3,2,Area1,12,6,6,205,2,831,0
ID13802,38,3,2,Area1,15,13,11,860,2,1002,0
ID13803,30,3,1,Area1,16,37,21,2941,2,1029,1
ID13804,36,3,2,Area1,16,11,11,321,2,1019,0
ID13805,31,3,2,Area1,14,14,12,2977,2,1240,1
ID13806,40,4,1,Area1,12,4,4,0,2,633,0
ID13807,38,3,2,Area1,13,14,14,1880,2,934,0
ID13808,28,2,3,Area1,7,11,11,1378,2,1221,1
ID13809,36,2,2,Area1,12,8,7,3015,2,725,1
ID13810,28,2,3,Area1,11,23,18,882,2,1099,1
ID13811,29,4,1,Area1,13,18,15,1625,1,379,0
ID13812,31,2,2,Area1,8,7,7,522,2,370,1
ID13813,33,4,2,Area1,15,15,15,1243,1,1287,0
ID13814,40,3,1,Area1,13,16,16,604,2,1068,0
ID13815,32,3,3,Area1,6,16,14,662,1,873,0
ID13816,33,3,3,Area1,15,14,11,143,1,1141,0
ID13817,26,4,2,Area1,14,25,17,1512,2,397,0
ID13818,28,3,3,Area1,7,20,20,703,2,1445,1
ID13819,36,6,1,Area1,15,17,17,547,2,834,0
ID13820,25,3,3,Area1,16,7,7,166,2,1329,0
ID13821,34,2,3,Area1,13,17,17,5491,2,1415,1
ID13822,34,3,2,Area1,16,20,20,3488,1,1424,1
ID13823,36,3,1,Area1,15,10,8,2227,2,859,0
ID13824,26,3,2,Area1,15,32,31,4166,2,1293,1
ID13825,29,3,3,Area1,14,17,16,1558,1,926,0
ID13826,25,2,1,Area1,14,10,9,4208,1,624,1
ID13827,36,2,2,Area1,12,15,13,595,2,1360,1
ID13828,33,3,3,Area1,12,20,13,225,1,1405,0
ID13829,29,3,1,Area1,15,23,24,12372,1,901,0
ID13830,36,2,1,Area2,14,13,13,602,2,521,0
ID13831,27,5,3,Area1,15,16,15,3374,1,1434,1
ID13832,26,3,1,Area1,14,20,14,1267,1,965,0
ID13833,31,7,2,Area1,16,25,21,1898,2,1202,0
ID13834,26,2,3,Area1,13,9,9,945,2,333,0
ID13835,35,4,2,Area1,12,18,18,1353,2,466,0
ID13836,38,3,1,Area1,13,9,9,331,2,1236,0
ID13837,25,3,3,Area1,16,33,30,5827,2,689,0
