Date,Value
12-11-2012,37.1
12-11-2012,39.5
13-11-2012,52.88
13-11-2012,42.87
13-11-2012,43.5
13-11-2012,39.45
13-11-2012,39.5
14-11-2012,42.87
14-11-2012,52.88
14-11-2012,43.5
14-11-2012,39.45
14-11-2012,39.5
15-11-2012,52.88
15-11-2012,42.87
15-11-2012,43.5
15-11-2012,39.45
15-11-2012,39.5
21-11-2012,42.87
21-11-2012,39.5
21-11-2012,43.5
21-11-2012,39.5
27-11-2012,52.88
27-11-2012,42.87
27-11-2012,39.5
27-11-2012,43.5
27-11-2012,39.5
28-11-2012,42.87
28-11-2012,39.5
28-11-2012,39.5
28-11-2012,43.5
28-11-2012,39.5
29-11-2012,39.5
29-11-2012,42.87
29-11-2012,39.5
29-11-2012,39.5
29-11-2012,43.5
29-11-2012,39.5
30-11-2012,42.87
30-11-2012,40.62
30-11-2012,39.5
30-11-2012,43.5
30-11-2012,39.5
01-12-2012,42.87
01-12-2012,40.62
01-12-2012,39.5
01-12-2012,43.5
01-12-2012,39.5
02-12-2012,42.87
02-12-2012,40.62
02-12-2012,39.5
02-12-2012,43.5
02-12-2012,39.5
03-12-2012,42.87
03-12-2012,40.62
03-12-2012,39.5
03-12-2012,43.5
03-12-2012,39.5
04-12-2012,42.87
04-12-2012,40.62
04-12-2012,39.5
04-12-2012,43.5
04-12-2012,39.5
05-12-2012,42.87
05-12-2012,40.62
05-12-2012,39.5
05-12-2012,43.5
05-12-2012,39.5
06-12-2012,42.87
06-12-2012,40.62
06-12-2012,43.5
06-12-2012,39.5
06-12-2012,39.5
07-12-2012,42.87
07-12-2012,40.62
07-12-2012,39.5
07-12-2012,43.5
07-12-2012,39.5
08-12-2012,42.87
08-12-2012,35.52
08-12-2012,43.5
08-12-2012,35.55
08-12-2012,39.5
09-12-2012,42.87
09-12-2012,35.5
09-12-2012,35.5
09-12-2012,43.5
09-12-2012,39.5
10-12-2012,47.8
10-12-2012,42.87
10-12-2012,35.5
10-12-2012,35.5
10-12-2012,43.5
10-12-2012,39.5
11-12-2012,42.87
11-12-2012,40.17
11-12-2012,39.5
11-12-2012,43.5
11-12-2012,39.5
12-12-2012,42.87
12-12-2012,42.62
12-12-2012,43.5
13-12-2012,42.87
13-12-2012,42.13
13-12-2012,42.05
13-12-2012,43.5
14-12-2012,42.87
14-12-2012,41.99
14-12-2012,41.62
14-12-2012,43.5
15-12-2012,42.87
15-12-2012,43.62
15-12-2012,43.5
16-12-2012,43.52
16-12-2012,43.84
16-12-2012,43.5
17-12-2012,43.34
17-12-2012,43.52
17-12-2012,43.5
18-12-2012,43.52
18-12-2012,41.66
18-12-2012,43.5
19-12-2012,42.87
19-12-2012,41.66
19-12-2012,43.5
20-12-2012,42.87
20-12-2012,41.66
20-12-2012,43.5
21-12-2012,41.56
21-12-2012,42.18
21-12-2012,43.5
22-12-2012,41.56
22-12-2012,42.85
22-12-2012,43.5
23-12-2012,45.5
23-12-2012,43.5
24-12-2012,44.5
24-12-2012,43.5
24-12-2012,43.5
25-12-2012,43.5
25-12-2012,44.5
25-12-2012,43.5
26-12-2012,44.5
26-12-2012,43.5
26-12-2012,51.5
26-12-2012,43.5
27-12-2012,58.01
27-12-2012,54.28
27-12-2012,49.5
27-12-2012,46.5
27-12-2012,54.83
28-12-2012,58.01
28-12-2012,54.28
28-12-2012,51.83
28-12-2012,54.83
29-12-2012,58.19
29-12-2012,52.62
29-12-2012,54.83
30-12-2012,58.01
30-12-2012,50.49
30-12-2012,58.01
30-12-2012,54.83
31-12-2012,58.19
31-12-2012,48.5
31-12-2012,54.83
01-01-2013,57.34
01-01-2013,50.49
01-01-2013,53.49
01-01-2013,54.83
02-01-2013,58.01
02-01-2013,53.49
02-01-2013,56.11
02-01-2013,54.83
03-01-2013,56.87
03-01-2013,56.87
03-01-2013,54.83
04-01-2013,55.48
04-01-2013,53.49
04-01-2013,54.83
04-01-2013,55.48
05-01-2013,50.27
05-01-2013,50.27
05-01-2013,53.49
05-01-2013,53.49
05-01-2013,50.27
05-01-2013,49.94
07-01-2013,56.5
07-01-2013,50.26
07-01-2013,56.5
07-01-2013,52.73
07-01-2013,54.83
08-01-2013,56.5
08-01-2013,54.82
08-01-2013,55.81
08-01-2013,56.5
08-01-2013,54.83
09-01-2013,59.18
09-01-2013,59.18
09-01-2013,57.01
09-01-2013,56.72
09-01-2013,54.83
10-01-2013,58.81
10-01-2013,56.5
10-01-2013,54.82
10-01-2013,56.72
10-01-2013,54.83
11-01-2013,54.83
11-01-2013,56.91
11-01-2013,57.01
11-01-2013,56.72
11-01-2013,54.83
12-01-2013,57.01
12-01-2013,56.72
12-01-2013,54.83
13-01-2013,57.81
13-01-2013,61.5
13-01-2013,56.72
13-01-2013,61.5
13-01-2013,61.49
13-01-2013,54.83
14-01-2013,57.5
14-01-2013,61.49
14-01-2013,60.2
14-01-2013,56.72
14-01-2013,61.5
14-01-2013,61.49
14-01-2013,54.83
15-01-2013,57.5
15-01-2013,61.49
15-01-2013,59.45
15-01-2013,56.72
15-01-2013,61.49
15-01-2013,54.83
16-01-2013,53.95
16-01-2013,54.83
17-01-2013,57.81
17-01-2013,58.31
17-01-2013,61.5
17-01-2013,54.83
18-01-2013,61.5
18-01-2013,58.31
18-01-2013,54.05
19-01-2013,54.05
19-01-2013,57.73
19-01-2013,54.05
19-01-2013,56.5
19-01-2013,54.05
20-01-2013,54.05
20-01-2013,54.63
20-01-2013,54.05
20-01-2013,54.05
21-01-2013,52.5
21-01-2013,54.05
21-01-2013,54.05
21-01-2013,52.45
22-01-2013,52.45
22-01-2013,54.05
22-01-2013,52.44
22-01-2013,54.05
22-01-2013,52.45
23-01-2013,52.44
23-01-2013,54.05
23-01-2013,52.44
23-01-2013,56.5
23-01-2013,54.05
24-01-2013,51.47
24-01-2013,61.5
24-01-2013,54.05
24-01-2013,56.5
24-01-2013,54.05
25-01-2013,51.47
25-01-2013,54.05
25-01-2013,61.5
25-01-2013,54.05
25-01-2013,56.5
25-01-2013,61.5
25-01-2013,54.05
26-01-2013,49.48
26-01-2013,49.48
26-01-2013,55.48
26-01-2013,54.05
26-01-2013,56.5
26-01-2013,49.48
26-01-2013,51.49
26-01-2013,54.05
27-01-2013,49.39
27-01-2013,49.39
27-01-2013,58.04
27-01-2013,54.05
27-01-2013,56.5
27-01-2013,49.47
27-01-2013,49.5
27-01-2013,54.05
28-01-2013,49.35
28-01-2013,49.35
28-01-2013,55.48
28-01-2013,55.48
28-01-2013,54.05
28-01-2013,56.5
28-01-2013,49.5
28-01-2013,49.35
28-01-2013,54.05
29-01-2013,49.35
29-01-2013,61.5
29-01-2013,54.05
29-01-2013,49.35
29-01-2013,56.5
29-01-2013,49.5
29-01-2013,54.05
30-01-2013,49.34
30-01-2013,61.5
30-01-2013,54.05
30-01-2013,56.5
30-01-2013,54.05
31-01-2013,49.34
31-01-2013,61.5
31-01-2013,49.34
31-01-2013,56.5
31-01-2013,54.05
01-02-2013,49.3
01-02-2013,61.5
01-02-2013,49.34
01-02-2013,56.5
01-02-2013,61.5
01-02-2013,49.3
01-02-2013,54.05
02-02-2013,49.25
02-02-2013,61.5
02-02-2013,49.34
02-02-2013,56.5
02-02-2013,49.25
02-02-2013,54.05
02-02-2013,49.3
03-02-2013,49.34
03-02-2013,58.75
03-02-2013,58.75
03-02-2013,49.34
03-02-2013,56.5
03-02-2013,60.72
03-02-2013,59.5
03-02-2013,54.05
04-02-2013,49.34
04-02-2013,58.75
04-02-2013,58.75
04-02-2013,49.34
04-02-2013,56.5
04-02-2013,60.72
04-02-2013,59.5
04-02-2013,54.05
05-02-2013,49.34
05-02-2013,58.75
05-02-2013,58.75
05-02-2013,49.34
05-02-2013,53.17
05-02-2013,56.5
05-02-2013,59.5
05-02-2013,54.05
06-02-2013,49.31
06-02-2013,58.75
06-02-2013,58.75
06-02-2013,49.34
06-02-2013,56.5
06-02-2013,53.17
06-02-2013,54.05
07-02-2013,49.31
07-02-2013,49.34
07-02-2013,58.75
07-02-2013,53.13
07-02-2013,56.5
07-02-2013,54.05
08-02-2013,49.31
08-02-2013,53.3
08-02-2013,53.3
08-02-2013,49.34
08-02-2013,49.31
08-02-2013,54.05
09-02-2013,49.3
09-02-2013,53.3
09-02-2013,53.3
09-02-2013,49.34
09-02-2013,49.31
09-02-2013,56.5
09-02-2013,54.05
10-02-2013,49.31
10-02-2013,53.77
10-02-2013,53.77
10-02-2013,49.34
10-02-2013,56.5
10-02-2013,49.31
10-02-2013,54.05
11-02-2013,49
11-02-2013,53.77
11-02-2013,53.77
11-02-2013,49.34
11-02-2013,49.31
11-02-2013,54.05
12-02-2013,49
12-02-2013,49.34
12-02-2013,49
12-02-2013,49
12-02-2013,56.5
12-02-2013,54.05
13-02-2013,49
13-02-2013,49.34
13-02-2013,49
13-02-2013,49
13-02-2013,56.5
13-02-2013,54.05
14-02-2013,48.95
14-02-2013,49.34
14-02-2013,49
14-02-2013,48.95
14-02-2013,49
14-02-2013,48.95
14-02-2013,54.05
15-02-2013,48.8
15-02-2013,49.34
15-02-2013,49
15-02-2013,48.9
15-02-2013,48.95
15-02-2013,48.9
15-02-2013,54.05
16-02-2013,48.4
16-02-2013,49
16-02-2013,48.35
16-02-2013,48.45
16-02-2013,48.95
16-02-2013,48.35
17-02-2013,48.3
17-02-2013,49
17-02-2013,48.35
17-02-2013,48.35
17-02-2013,48.95
17-02-2013,48.35
18-02-2013,48.3
18-02-2013,49
18-02-2013,48.35
18-02-2013,48.35
18-02-2013,48.95
18-02-2013,48.35
19-02-2013,47.67
19-02-2013,48.25
19-02-2013,47.91
19-02-2013,48.06
19-02-2013,48.25
19-02-2013,47.67
20-02-2013,46.79
20-02-2013,48
20-02-2013,46.91
20-02-2013,48.06
20-02-2013,48
20-02-2013,46.79
21-02-2013,46.5
21-02-2013,46.5
21-02-2013,48
21-02-2013,46.91
21-02-2013,48.06
21-02-2013,48
22-02-2013,46.46
22-02-2013,46.46
22-02-2013,49.34
22-02-2013,49
22-02-2013,46.91
22-02-2013,48.06
23-02-2013,43.3
23-02-2013,43.46
23-02-2013,43.3
23-02-2013,45.91
23-02-2013,43.3
24-02-2013,41.46
24-02-2013,43.46
24-02-2013,43.4
24-02-2013,45.91
24-02-2013,43.4
25-02-2013,41.46
25-02-2013,43.4
25-02-2013,43.46
25-02-2013,45.91
25-02-2013,43.4
26-02-2013,41.46
26-02-2013,43.46
26-02-2013,46.1
26-02-2013,45.91
26-02-2013,48.06
26-02-2013,46.1
27-02-2013,41.36
27-02-2013,43.46
27-02-2013,43.45
27-02-2013,41.46
27-02-2013,43.45
28-02-2013,41.24
28-02-2013,49
28-02-2013,43.46
28-02-2013,50.55
28-02-2013,41.46
28-02-2013,50.55
01-03-2013,41.24
01-03-2013,43.46
01-03-2013,46.1
01-03-2013,41.46
01-03-2013,46.1
02-03-2013,50.62
02-03-2013,50.72
02-03-2013,50.72
02-03-2013,49
02-03-2013,55.45
02-03-2013,41.46
02-03-2013,54.05
03-03-2013,50.72
03-03-2013,50.72
03-03-2013,49
03-03-2013,56.5
03-03-2013,41.46
03-03-2013,54.05
04-03-2013,50.72
04-03-2013,50.62
04-03-2013,50.72
04-03-2013,49
04-03-2013,56.45
04-03-2013,41.46
04-03-2013,54.05
05-03-2013,50.62
05-03-2013,50.72
05-03-2013,49
05-03-2013,50.72
05-03-2013,56.45
05-03-2013,56.5
05-03-2013,41.5
05-03-2013,54.05
06-03-2013,50.62
06-03-2013,50.72
06-03-2013,50.72
06-03-2013,49
06-03-2013,55.45
06-03-2013,41.5
06-03-2013,54.05
07-03-2013,50.62
07-03-2013,50.72
07-03-2013,36.49
07-03-2013,50.72
07-03-2013,49
07-03-2013,41.5
08-03-2013,50.72
08-03-2013,50.62
08-03-2013,36.49
08-03-2013,49
08-03-2013,50.72
08-03-2013,51.45
08-03-2013,41.5
09-03-2013,50.62
09-03-2013,36.49
09-03-2013,49
09-03-2013,51.45
09-03-2013,36.49
10-03-2013,50.72
10-03-2013,36.49
10-03-2013,50.72
10-03-2013,49
10-03-2013,36.49
11-03-2013,49.31
11-03-2013,50.62
11-03-2013,36.49
11-03-2013,50.62
11-03-2013,49
11-03-2013,36.49
11-03-2013,36.49
12-03-2013,49.31
12-03-2013,36.49
12-03-2013,50.62
12-03-2013,49
12-03-2013,33.5
12-03-2013,36.49
13-03-2013,49.31
13-03-2013,50.62
13-03-2013,49
13-03-2013,36.49
13-03-2013,36.49
13-03-2013,50.55
13-03-2013,33.5
14-03-2013,49.31
14-03-2013,50.62
14-03-2013,36.49
14-03-2013,49
14-03-2013,48.95
14-03-2013,33.5
14-03-2013,36.49
15-03-2013,49.31
15-03-2013,36.49
15-03-2013,49
15-03-2013,41.75
15-03-2013,33.5
15-03-2013,36.49
16-03-2013,49.31
16-03-2013,33.49
16-03-2013,49
16-03-2013,33.5
16-03-2013,41.75
16-03-2013,36.49
17-03-2013,49.31
17-03-2013,33.49
17-03-2013,49
17-03-2013,41.75
17-03-2013,36.49
17-03-2013,33.5
18-03-2013,33.49
18-03-2013,49
18-03-2013,41.75
18-03-2013,33.49
18-03-2013,36.49
18-03-2013,33.49
19-03-2013,33.49
19-03-2013,49
19-03-2013,41.75
19-03-2013,33.47
19-03-2013,33.48
19-03-2013,33.47
20-03-2013,45.48
20-03-2013,33.49
20-03-2013,41.75
20-03-2013,33.48
20-03-2013,33.46
20-03-2013,33.46
21-03-2013,33.49
21-03-2013,41.75
21-03-2013,33.44
21-03-2013,33.48
21-03-2013,33.44
21-03-2013,45.42
22-03-2013,33.49
22-03-2013,41.75
22-03-2013,33.44
22-03-2013,33.48
22-03-2013,33.44
22-03-2013,45.42
23-03-2013,33.49
23-03-2013,41.75
23-03-2013,33.43
23-03-2013,33.48
23-03-2013,33.43
23-03-2013,45.42
24-03-2013,32.42
24-03-2013,41.75
24-03-2013,33.42
24-03-2013,33.48
24-03-2013,33.42
24-03-2013,45.42
25-03-2013,32.42
25-03-2013,41.75
25-03-2013,32.31
25-03-2013,32.31
25-03-2013,32.36
26-03-2013,32.42
26-03-2013,41.75
26-03-2013,32.11
26-03-2013,32.31
26-03-2013,32.26
27-03-2013,43.73
27-03-2013,32.42
27-03-2013,41.75
27-03-2013,32.11
27-03-2013,32.31
28-03-2013,43.73
28-03-2013,32.09
28-03-2013,41.75
28-03-2013,32.11
28-03-2013,32.31
29-03-2013,41.65
29-03-2013,32.09
29-03-2013,41.75
29-03-2013,32.11
29-03-2013,32.31
30-03-2013,43.73
30-03-2013,41.65
30-03-2013,41.75
30-03-2013,32.11
30-03-2013,32.31
31-03-2013,43.73
31-03-2013,41.65
31-03-2013,41.75
31-03-2013,32.11
31-03-2013,32.31
01-04-2013,43.73
01-04-2013,32.11
01-04-2013,41.75
01-04-2013,32.31
02-04-2013,44
02-04-2013,47.46
02-04-2013,41.75
02-04-2013,32.31
02-04-2013,32.31
03-04-2013,47.46
03-04-2013,47.46
03-04-2013,41.75
03-04-2013,47.46
04-04-2013,47.46
04-04-2013,47.46
04-04-2013,41.75
04-04-2013,47.46
05-04-2013,47.46
05-04-2013,47.46
05-04-2013,41.75
05-04-2013,47.46
06-04-2013,47.46
06-04-2013,47.46
06-04-2013,42.85
06-04-2013,47.46
07-04-2013,47.46
07-04-2013,47.46
07-04-2013,42.85
07-04-2013,47.46
08-04-2013,47.46
08-04-2013,47.46
08-04-2013,42.85
08-04-2013,47.46
09-04-2013,47.46
09-04-2013,47.46
09-04-2013,42.85
09-04-2013,47.46
10-04-2013,47.46
10-04-2013,47.46
10-04-2013,42.85
10-04-2013,47.46
11-04-2013,47.46
11-04-2013,47.46
11-04-2013,42.85
11-04-2013,47.46
12-04-2013,47.46
12-04-2013,47.46
12-04-2013,46.55
12-04-2013,47.46
13-04-2013,47.46
13-04-2013,46.55
14-04-2013,47.46
14-04-2013,47.46
14-04-2013,47.46
15-04-2013,47.46
15-04-2013,47.46
15-04-2013,47.46
16-04-2013,47.46
16-04-2013,47.46
16-04-2013,47.46
17-04-2013,47.46
17-04-2013,47.46
17-04-2013,47.46
18-04-2013,47.46
18-04-2013,47.46
18-04-2013,47.46
19-04-2013,47.46
19-04-2013,47.46
20-04-2013,47.46
20-04-2013,47.46
20-04-2013,47.46
21-04-2013,47.46
21-04-2013,47.46
21-04-2013,47.46
22-04-2013,47.46
22-04-2013,47.46
22-04-2013,47.46
23-04-2013,47.46
23-04-2013,47.46
23-04-2013,47.46
24-04-2013,47.46
24-04-2013,47.46
24-04-2013,47.46
25-04-2013,47.46
25-04-2013,47.46
25-04-2013,47.46
26-04-2013,47.46
26-04-2013,47.46
27-04-2013,46.6
28-04-2013,46.6
30-04-2013,24
01-05-2013,46.6
01-05-2013,24
02-05-2013,27.99
02-05-2013,24
03-05-2013,42.32
03-05-2013,24
04-05-2013,24
04-05-2013,24
05-05-2013,24
05-05-2013,24
06-05-2013,27.99
06-05-2013,24
06-05-2013,21.5
06-05-2013,22.33
07-05-2013,25.49
07-05-2013,24
07-05-2013,21.5
07-05-2013,22.33
08-05-2013,24
09-05-2013,27.99
09-05-2013,24
09-05-2013,42.32
10-05-2013,42.32
10-05-2013,24
11-05-2013,26.99
11-05-2013,39.72
11-05-2013,39.72
11-05-2013,24
12-05-2013,42.32
12-05-2013,42.32
12-05-2013,24
13-05-2013,42.32
13-05-2013,42.32
13-05-2013,24
14-05-2013,42.32
14-05-2013,42.32
14-05-2013,42.32
15-05-2013,42.32
15-05-2013,42.32
15-05-2013,42.32
16-05-2013,39.19
16-05-2013,39.19
16-05-2013,42.59
17-05-2013,42.38
17-05-2013,42.38
17-05-2013,49
17-05-2013,42.59
18-05-2013,42.38
18-05-2013,42.38
18-05-2013,49
18-05-2013,48.2
19-05-2013,42.38
19-05-2013,42.38
20-05-2013,40.24
20-05-2013,40.24
20-05-2013,47.95
21-05-2013,42.15
21-05-2013,42.15
21-05-2013,47.95
22-05-2013,40.01
22-05-2013,40.01
23-05-2013,40.01
23-05-2013,40.01
24-05-2013,39.94
24-05-2013,39.94
25-05-2013,28.5
25-05-2013,35.47
26-05-2013,28.5
27-05-2013,39.23
27-05-2013,39.23
28-05-2013,39.23
28-05-2013,39.23
29-05-2013,39.23
29-05-2013,39.23
29-05-2013,32.43
30-05-2013,39.23
30-05-2013,39.23
30-05-2013,32.43
31-05-2013,39.23
31-05-2013,39.23
31-05-2013,32.43
01-06-2013,28.44
01-06-2013,32.43
02-06-2013,39.08
02-06-2013,28.44
02-06-2013,32.42
03-06-2013,39.08
03-06-2013,28.44
03-06-2013,32.42
04-06-2013,40.28
04-06-2013,40.28
04-06-2013,28.44
04-06-2013,40.28
05-06-2013,40.28
05-06-2013,40.28
05-06-2013,27.5
05-06-2013,28.44
06-06-2013,40.28
06-06-2013,27.5
06-06-2013,40.28
06-06-2013,28.44
07-06-2013,31.49
07-06-2013,27.5
07-06-2013,27.5
08-06-2013,37.88
08-06-2013,31.49
08-06-2013,27.5
08-06-2013,27.5
09-06-2013,31.49
09-06-2013,27.5
09-06-2013,27.5
10-06-2013,31.49
10-06-2013,27.5
10-06-2013,27.5
11-06-2013,39.92
11-06-2013,27.5
11-06-2013,27.5
12-06-2013,39.92
12-06-2013,27.5
12-06-2013,27.5
13-06-2013,27.5
13-06-2013,27.5
14-06-2013,37.88
14-06-2013,27.5
14-06-2013,27.5
14-06-2013,16.5
15-06-2013,15.07
15-06-2013,42.98
15-06-2013,27.5
15-06-2013,27.5
16-06-2013,42.98
16-06-2013,27.5
16-06-2013,37.87
17-06-2013,27.5
17-06-2013,37.87
18-06-2013,42.98
18-06-2013,27.5
18-06-2013,37.87
19-06-2013,42.98
19-06-2013,42.98
19-06-2013,27.5
19-06-2013,37.87
20-06-2013,42.98
20-06-2013,27.5
20-06-2013,37.87
21-06-2013,42.98
21-06-2013,27.5
21-06-2013,37.87
22-06-2013,42.98
22-06-2013,42.98
22-06-2013,27.5
22-06-2013,42.98
22-06-2013,37.87
23-06-2013,42.98
23-06-2013,42.98
23-06-2013,27.5
23-06-2013,37.87
24-06-2013,42.98
24-06-2013,42.98
24-06-2013,27.5
24-06-2013,37.87
25-06-2013,42.98
25-06-2013,27.5
25-06-2013,37.87
26-06-2013,42.98
26-06-2013,42.98
26-06-2013,27.5
26-06-2013,42.98
26-06-2013,37.87
27-06-2013,42.98
27-06-2013,42.98
27-06-2013,27.5
27-06-2013,42.98
27-06-2013,37.87
28-06-2013,42.98
28-06-2013,42.98
28-06-2013,27.5
28-06-2013,37.87
28-06-2013,42.98
29-06-2013,42.98
29-06-2013,42.98
29-06-2013,37.87
29-06-2013,42.98
29-06-2013,43.19
30-06-2013,42.98
30-06-2013,42.98
30-06-2013,43.87
30-06-2013,37.87
30-06-2013,42.98
30-06-2013,43.19
01-07-2013,41.66
01-07-2013,41.66
01-07-2013,42.58
01-07-2013,41.66
01-07-2013,36.58
01-07-2013,43.19
02-07-2013,41.66
02-07-2013,41.66
02-07-2013,42.58
02-07-2013,36.58
02-07-2013,41.66
02-07-2013,43.19
03-07-2013,41.66
03-07-2013,41.66
03-07-2013,42.58
03-07-2013,41.66
03-07-2013,36.58
03-07-2013,43.19
04-07-2013,41.66
04-07-2013,41.66
04-07-2013,42.58
04-07-2013,36.58
04-07-2013,41.66
04-07-2013,43.19
05-07-2013,38.14
05-07-2013,38.14
05-07-2013,42.58
05-07-2013,36.58
05-07-2013,38.14
05-07-2013,43.19
06-07-2013,34.15
06-07-2013,38.14
06-07-2013,38.14
06-07-2013,36.58
06-07-2013,38.14
07-07-2013,34.15
07-07-2013,37.96
07-07-2013,37.96
07-07-2013,33
07-07-2013,37.96
08-07-2013,34.15
08-07-2013,37.96
08-07-2013,37.96
08-07-2013,37.96
08-07-2013,33
09-07-2013,34.15
09-07-2013,37.96
09-07-2013,37.96
09-07-2013,37.96
09-07-2013,33
10-07-2013,34.15
10-07-2013,37.96
10-07-2013,37.96
10-07-2013,39.15
10-07-2013,37.96
11-07-2013,34.15
11-07-2013,37.96
11-07-2013,37.96
11-07-2013,39.15
11-07-2013,37.96
11-07-2013,36.49
12-07-2013,37.96
12-07-2013,37.96
12-07-2013,41.49
12-07-2013,37.96
12-07-2013,36.49
13-07-2013,38.96
13-07-2013,38.96
13-07-2013,41.49
13-07-2013,38.96
13-07-2013,36.49
14-07-2013,38.96
14-07-2013,38.96
14-07-2013,41.49
14-07-2013,38.96
14-07-2013,38.95
15-07-2013,41.29
15-07-2013,41.29
15-07-2013,44.5
15-07-2013,41.29
15-07-2013,43.19
16-07-2013,41.29
16-07-2013,41.29
16-07-2013,44.5
16-07-2013,41.29
16-07-2013,43.19
17-07-2013,42.98
17-07-2013,42.98
17-07-2013,42.98
17-07-2013,43.19
18-07-2013,42.98
18-07-2013,42.98
18-07-2013,42.98
18-07-2013,38.84
18-07-2013,43.19
19-07-2013,42.98
19-07-2013,42.98
19-07-2013,42.98
19-07-2013,38.79
19-07-2013,43.19
20-07-2013,42.98
20-07-2013,42.98
20-07-2013,42.98
20-07-2013,43.19
21-07-2013,42.98
21-07-2013,42.98
21-07-2013,42.98
21-07-2013,43.19
22-07-2013,42.98
22-07-2013,42.98
22-07-2013,42.98
22-07-2013,43.19
23-07-2013,42.98
23-07-2013,42.98
23-07-2013,42.98
24-07-2013,42.98
24-07-2013,42.98
24-07-2013,42.97
24-07-2013,42.98
24-07-2013,46.01
25-07-2013,42.98
25-07-2013,42.98
25-07-2013,42.97
25-07-2013,42.98
25-07-2013,38.94
26-07-2013,45.79
26-07-2013,45.79
26-07-2013,42.97
26-07-2013,45.79
26-07-2013,38.94
26-07-2013,46.01
27-07-2013,45.79
27-07-2013,45.79
27-07-2013,42.97
27-07-2013,38.84
27-07-2013,45.61
28-07-2013,45.79
28-07-2013,37.58
28-07-2013,37.58
28-07-2013,45.61
29-07-2013,45.39
29-07-2013,45.39
29-07-2013,37.58
29-07-2013,45.39
29-07-2013,34.95
30-07-2013,45.39
30-07-2013,45.39
30-07-2013,35.44
30-07-2013,45.39
30-07-2013,34.95
30-07-2013,43.86
31-07-2013,45.39
31-07-2013,45.39
31-07-2013,35.44
31-07-2013,45.39
31-07-2013,45.38
01-08-2013,43.65
01-08-2013,43.65
01-08-2013,43.65
02-08-2013,45.16
02-08-2013,45.16
02-08-2013,37.5
03-08-2013,43.65
03-08-2013,37.5
03-08-2013,43.65
04-08-2013,43.65
04-08-2013,43.65
04-08-2013,37.5
05-08-2013,43.65
05-08-2013,43.65
05-08-2013,37.5
05-08-2013,37.49
06-08-2013,43.65
06-08-2013,37.5
06-08-2013,43.65
06-08-2013,37.49
07-08-2013,43.65
07-08-2013,36.3
07-08-2013,43.65
07-08-2013,37.49
08-08-2013,45.79
08-08-2013,35.3
08-08-2013,45.79
08-08-2013,37.49
09-08-2013,45.79
09-08-2013,45.79
09-08-2013,35.3
09-08-2013,46.5
09-08-2013,37.49
10-08-2013,35.3
10-08-2013,46.5
10-08-2013,37.49
10-08-2013,48.71
11-08-2013,45.79
11-08-2013,45.79
11-08-2013,46.5
11-08-2013,37.49
12-08-2013,45.79
12-08-2013,45.79
12-08-2013,46.5
13-08-2013,45.79
13-08-2013,45.79
13-08-2013,46.5
14-08-2013,45.96
14-08-2013,37.49
14-08-2013,45.96
14-08-2013,44.14
14-08-2013,37.49
14-08-2013,44.14
15-08-2013,44.14
15-08-2013,44.14
16-08-2013,48.71
16-08-2013,36.74
16-08-2013,48.71
17-08-2013,30.4
17-08-2013,36.74
17-08-2013,48.71
18-08-2013,48.71
18-08-2013,43.85
18-08-2013,48.71
19-08-2013,48.71
19-08-2013,51.5
19-08-2013,48.71
20-08-2013,53.51
20-08-2013,51.5
21-08-2013,54.65
21-08-2013,51.5
21-08-2013,54.05
21-08-2013,54.71
22-08-2013,58.16
22-08-2013,58.16
22-08-2013,58.16
22-08-2013,58.74
22-08-2013,58.7
22-08-2013,58.16
22-08-2013,58.74
22-08-2013,58.16
23-08-2013,59.49
23-08-2013,60
23-08-2013,59.49
23-08-2013,59.44
23-08-2013,60
23-08-2013,59.45
23-08-2013,59.49
24-08-2013,60
24-08-2013,60
24-08-2013,59.37
24-08-2013,58.45
24-08-2013,61.45
24-08-2013,60
24-08-2013,61.5
25-08-2013,61.5
25-08-2013,61.5
25-08-2013,61.45
25-08-2013,61.5
25-08-2013,61.5
26-08-2013,61.23
26-08-2013,61.5
26-08-2013,61.45
26-08-2013,61.5
26-08-2013,61.5
26-08-2013,61.5
26-08-2013,61.5
27-08-2013,61.23
27-08-2013,61.5
27-08-2013,61.45
27-08-2013,61.5
27-08-2013,61.5
27-08-2013,61.5
28-08-2013,59.89
28-08-2013,60.35
28-08-2013,61.45
28-08-2013,61.45
28-08-2013,60.35
29-08-2013,59.89
29-08-2013,61.5
29-08-2013,59.84
29-08-2013,59.85
29-08-2013,61.5
29-08-2013,61.5
29-08-2013,60.36
30-08-2013,59.89
30-08-2013,61.5
30-08-2013,59.83
30-08-2013,59.82
30-08-2013,61.5
30-08-2013,61.5
30-08-2013,60.36
30-08-2013,61.5
31-08-2013,59.89
31-08-2013,59.83
31-08-2013,61.5
31-08-2013,59.82
31-08-2013,61.5
31-08-2013,61.5
31-08-2013,61.5
01-09-2013,59.89
01-09-2013,59.83
01-09-2013,61.5
01-09-2013,59.45
01-09-2013,61.5
01-09-2013,59.45
01-09-2013,61.5
01-09-2013,61.5
02-09-2013,59.89
02-09-2013,59.83
02-09-2013,59.33
02-09-2013,61.5
02-09-2013,59.34
02-09-2013,61.5
02-09-2013,61.5
02-09-2013,59.43
03-09-2013,51.47
03-09-2013,59.89
03-09-2013,59.83
03-09-2013,51.5
03-09-2013,59.1
03-09-2013,60.06
03-09-2013,54.71
03-09-2013,61.5
04-09-2013,59.89
04-09-2013,59.83
